"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id","gene_biotype","hgnc_symbol","lesional_CPM_support","normal_CPM_support"
"4534","ENSG00000142347",581.296626370222,0.716122494158279,0.0696680746567663,10.2790625072732,8.75752764946094e-25,3.53198391261673e-24,"ENSG00000142347","protein_coding","MYO1F",95,83
"4535","ENSG00000073712",1136.59796358291,-0.769169922860268,0.0748365182813703,-10.2780025116661,8.85436089308986e-25,3.57025012769661e-24,"ENSG00000073712","protein_coding","FERMT2",95,83
"4536","ENSG00000130528",81.8669285613729,-0.858437942155651,0.0835505664750381,-10.2744718363115,9.18461231364753e-25,3.70259745959786e-24,"ENSG00000130528","protein_coding","HRC",71,82
"4537","ENSG00000129514",98.637466734617,-1.64604297397812,0.160218826828647,-10.2737175559184,9.25673267671408e-25,3.73084888089913e-24,"ENSG00000129514","protein_coding","FOXA1",50,74
"4538","ENSG00000105289",194.188905219124,-0.954391418116873,0.092900513701137,-10.2732630864364,9.30045726776811e-25,3.7476456941033e-24,"ENSG00000105289","protein_coding","TJP3",94,83
"4539","ENSG00000172531",4713.7028682919,0.56012680465487,0.054531111833067,10.2716923573749,9.45315911749778e-25,3.80833812783795e-24,"ENSG00000172531","protein_coding","PPP1CA",95,83
"4540","ENSG00000135763",416.265491787192,0.540262134258849,0.0526014490762027,10.270860285164,9.53505463866699e-25,3.84048478243755e-24,"ENSG00000135763","protein_coding","URB2",95,83
"4541","ENSG00000170190",349.670631424348,-0.681107457436296,0.0663151876056315,-10.2707612242125,9.54485127690237e-25,3.84358402222939e-24,"ENSG00000170190","protein_coding","SLC16A5",95,83
"4542","ENSG00000067191",230.04770197209,-0.884173719029431,0.0861055733072874,-10.2684841999025,9.77280728868206e-25,3.93451241921709e-24,"ENSG00000067191","protein_coding","CACNB1",94,83
"4543","ENSG00000158315",586.456895294306,0.450825127205401,0.0439051619772209,10.2681577040827,9.80593236923568e-25,3.94697951362192e-24,"ENSG00000158315","protein_coding","RHBDL2",95,83
"4544","ENSG00000164104",1848.36787250734,0.45453896419609,0.0442735647524557,10.2665996455792,9.9655457634123e-25,4.01034264590135e-24,"ENSG00000164104","protein_coding","HMGB2",95,83
"4545","ENSG00000151229",243.186500017264,-0.824795679816882,0.0803529892031971,-10.2646545946304,1.01684208623437e-24,4.09108347390137e-24,"ENSG00000151229","protein_coding","SLC2A13",93,83
"4546","ENSG00000183098",266.950870314881,-1.22439732148968,0.119314863943105,-10.2619009989696,1.04626447316627e-24,4.20853325039999e-24,"ENSG00000183098","protein_coding","GPC6",87,83
"4547","ENSG00000083857",6271.82458268248,0.59664707092215,0.0581535298898182,10.2598599268626,1.06861634920529e-24,4.29749693458718e-24,"ENSG00000083857","protein_coding","FAT1",95,83
"4548","ENSG00000010932",417.754998338791,1.02279752392043,0.0997102638417851,10.2576954920443,1.09283614857965e-24,4.39393179703772e-24,"ENSG00000010932","protein_coding","FMO1",95,83
"4549","ENSG00000165533",407.980023427789,-0.367839917145162,0.0358634436430257,-10.2566814499615,1.10436948989383e-24,4.43932743288604e-24,"ENSG00000165533","protein_coding","TTC8",95,83
"4550","ENSG00000003056",2570.80341143408,0.305348674893443,0.0297775901531118,10.2543111555834,1.13180085897652e-24,4.54859571587793e-24,"ENSG00000003056","protein_coding","M6PR",95,83
"4551","ENSG00000125971",3402.30408221482,-0.487559547962664,0.0475497483678019,-10.2536725156008,1.13930656831379e-24,4.57775431953109e-24,"ENSG00000125971","protein_coding","DYNLRB1",95,83
"4552","ENSG00000248254",68.0600010659549,0.702544149175307,0.0685199410591289,10.2531341725623,1.145671813578e-24,4.60231871333201e-24,"ENSG00000248254","lncRNA","",87,72
"4553","ENSG00000179913",180.715190716992,1.33922765705145,0.130624056469429,10.2525345885647,1.15280263774767e-24,4.62994707530287e-24,"ENSG00000179913","protein_coding","B3GNT3",92,74
"4554","ENSG00000278259",2230.22145758293,0.452148730181747,0.0441041634528329,10.2518378035964,1.1611447267056e-24,4.66242698123375e-24,"ENSG00000278259","protein_coding","MYO19",95,83
"4555","ENSG00000152240",343.891811595687,0.484796220862453,0.0472909108717805,10.2513614545695,1.16688209111169e-24,4.68443598640359e-24,"ENSG00000152240","protein_coding","HAUS1",95,83
"4556","ENSG00000095539",385.822458495297,-0.805916601515278,0.0786265133914529,-10.2499343637802,1.18423927349382e-24,4.75307272939158e-24,"ENSG00000095539","protein_coding","SEMA4G",95,83
"4557","ENSG00000133318",5539.46949820485,-0.350386891588481,0.0341953179333995,-10.2466335382789,1.22537219140695e-24,4.91708490060731e-24,"ENSG00000133318","protein_coding","RTN3",95,83
"4558","ENSG00000196666",497.247017080638,-1.23627471037255,0.120673262990836,-10.2448104885208,1.24869347213163e-24,5.00956753650702e-24,"ENSG00000196666","protein_coding","FAM180B",93,83
"4559","ENSG00000228021",45.3992257702068,-0.73294640111655,0.0715451212551451,-10.2445336349729,1.25227336102406e-24,5.02282752351085e-24,"ENSG00000228021","lncRNA","",26,72
"4560","ENSG00000145919",739.877706398197,-0.27467296890904,0.0268215346205561,-10.2407626108958,1.30205960730557e-24,5.22137324105037e-24,"ENSG00000145919","protein_coding","BOD1",95,83
"4561","ENSG00000139613",3212.57651073398,-0.374731133239184,0.0366044710091011,-10.2373049769252,1.34942920476445e-24,5.41014304720953e-24,"ENSG00000139613","protein_coding","SMARCC2",95,83
"4562","ENSG00000128626",790.888031279412,0.762141240721513,0.0744517919081873,10.2367078237871,1.35778136916647e-24,5.44243536093337e-24,"ENSG00000128626","protein_coding","MRPS12",95,83
"4563","ENSG00000048162",1354.31105123066,0.492924043537532,0.0481611648634466,10.2348862394658,1.38357690426231e-24,5.54461697815923e-24,"ENSG00000048162","protein_coding","NOP16",95,83
"4564","ENSG00000089639",624.485947879829,0.544319706545823,0.053184419019328,10.2345708871617,1.38809166452415e-24,5.56149083643485e-24,"ENSG00000089639","protein_coding","GMIP",95,83
"4565","ENSG00000183690",137.935933196629,-0.728353021017262,0.0711733629132732,-10.2335057836846,1.40344844979034e-24,5.62178715287321e-24,"ENSG00000183690","protein_coding","EFHC2",93,83
"4566","ENSG00000182752",318.282277982142,0.984599558581085,0.0962232401717814,10.2324506722424,1.41882710275724e-24,5.68214463447634e-24,"ENSG00000182752","protein_coding","PAPPA",95,83
"4567","ENSG00000123353",1303.77281358082,0.416245422164495,0.0406790790607849,10.2324200000329,1.41927665022289e-24,5.68270042171574e-24,"ENSG00000123353","protein_coding","ORMDL2",95,83
"4568","ENSG00000271894",85.5901738663296,-0.85822382933903,0.083880490421458,-10.2315070527947,1.43272206968698e-24,5.73527928333979e-24,"ENSG00000271894","lncRNA","",74,83
"4569","ENSG00000114544",1264.91003542065,-0.469582601859057,0.0459063258011,-10.2291480240356,1.46805177552422e-24,5.87542017229938e-24,"ENSG00000114544","protein_coding","SLC41A3",95,83
"4570","ENSG00000113742",2095.38760643457,0.692138144325086,0.0676651834351776,10.2288667404286,1.47232156006487e-24,5.89121926637771e-24,"ENSG00000113742","protein_coding","CPEB4",95,83
"4571","ENSG00000140386",846.291980056681,0.691989936378006,0.0676908329592005,10.2228013177957,1.5674447759091e-24,6.27046492502162e-24,"ENSG00000140386","protein_coding","SCAPER",95,83
"4572","ENSG00000136270",1190.22075587278,0.558133794194375,0.0545971845186146,10.2227578054704,1.56814870958644e-24,6.27190885903273e-24,"ENSG00000136270","protein_coding","TBRG4",95,83
"4573","ENSG00000135905",715.745578148956,0.65904483734803,0.0644713684129036,10.2222870953694,1.57578381189723e-24,6.30106774204085e-24,"ENSG00000135905","protein_coding","DOCK10",95,83
"4574","ENSG00000205730",2787.32800841418,-0.474684397155479,0.0464370991097741,-10.2220941069846,1.5789247936851e-24,6.31224721847963e-24,"ENSG00000205730","protein_coding","ITPRIPL2",95,83
"4575","ENSG00000082458",1406.60596759817,0.3207733454288,0.0313806287472227,10.2220177936106,1.58016854230936e-24,6.31583868080197e-24,"ENSG00000082458","protein_coding","DLG3",95,83
"4576","ENSG00000215105",501.77765884986,-0.754041780828015,0.0737705140135476,-10.2214521738257,1.58941727037323e-24,6.35141700306927e-24,"ENSG00000215105","processed_pseudogene","TTC3P1",95,83
"4577","ENSG00000268751",1579.47684072495,-1.93890126667133,0.18969889673868,-10.2209411862963,1.59781877763251e-24,6.38359496783659e-24,"ENSG00000268751","lncRNA","SCGB1B2P",91,81
"4578","ENSG00000274487",296.119281172117,0.539824933611343,0.0528186945766177,10.220338422569,1.60778581566346e-24,6.4220121068637e-24,"ENSG00000274487","transcribed_unprocessed_pseudogene","NPEPPSP1",95,83
"4579","ENSG00000213186",615.106500340544,0.682977226745074,0.0668356735026352,10.2187528149641,1.63429982026386e-24,6.5264919225475e-24,"ENSG00000213186","protein_coding","TRIM59",95,83
"4580","ENSG00000135365",1236.59679085258,-0.398006689434073,0.0389554851569379,-10.2169614325337,1.66477614774346e-24,6.64674599075041e-24,"ENSG00000135365","protein_coding","PHF21A",95,83
"4581","ENSG00000110768",1412.61252962062,0.445341985806395,0.0435941458741382,10.2156373723241,1.68766327496047e-24,6.73665371009106e-24,"ENSG00000110768","protein_coding","GTF2H1",95,83
"4582","ENSG00000152495",95.2165762626485,0.93442657255342,0.0914885623723106,10.2135889812192,1.72368644805043e-24,6.87894596007205e-24,"ENSG00000152495","protein_coding","CAMK4",93,76
"4583","ENSG00000132002",6543.25806161054,0.464210205156054,0.0454622836569997,10.2108862075296,1.77238564372221e-24,7.07175297427546e-24,"ENSG00000132002","protein_coding","DNAJB1",95,83
"4584","ENSG00000074370",2108.03751127218,-1.09753492752745,0.107497632898979,-10.2098520491038,1.79137777201318e-24,7.1459716271887e-24,"ENSG00000074370","protein_coding","ATP2A3",95,83
"4585","ENSG00000273226",56.365587736333,-0.805174377121205,0.0788690945840252,-10.2089973438631,1.80722633903535e-24,7.20762068388233e-24,"ENSG00000273226","lncRNA","",51,78
"4586","ENSG00000251369",209.608096928494,-0.642972601469603,0.0629823277033173,-10.2087780003681,1.8113159139327e-24,7.22235560448613e-24,"ENSG00000251369","protein_coding","ZNF550",95,83
"4587","ENSG00000180917",782.019660149546,0.621442288726491,0.0608807981588218,10.207525320304,1.83484795105299e-24,7.31459115608349e-24,"ENSG00000180917","protein_coding","CMTR2",95,83
"4588","ENSG00000011009",1201.80787178357,0.70330650898681,0.0689011587782019,10.2074699679697,1.83589472224023e-24,7.31716889513618e-24,"ENSG00000011009","protein_coding","LYPLA2",95,83
"4589","ENSG00000133030",6385.83314553336,-0.34276664246856,0.0335809986479417,-10.2071604856686,1.84175827004287e-24,7.33893914273348e-24,"ENSG00000133030","protein_coding","MPRIP",95,83
"4590","ENSG00000162976",736.445522990871,-0.481125029794061,0.0471417932775431,-10.2059127653774,1.86558673200173e-24,7.43226993058468e-24,"ENSG00000162976","protein_coding","SLC66A3",95,83
"4591","ENSG00000180139",3761.06030960254,-0.92074403211149,0.0902240864251954,-10.2050801353902,1.88165761348589e-24,7.49466153783555e-24,"ENSG00000180139","lncRNA","ACTA2-AS1",95,83
"4592","ENSG00000165215",55.7283640216523,-1.61922310013521,0.158684701274178,-10.2040277804569,1.90216582452783e-24,7.57469605124477e-24,"ENSG00000165215","protein_coding","CLDN3",24,67
"4593","ENSG00000239789",390.455814340111,0.405574030700464,0.039758597691743,10.2009138713837,1.96415538094429e-24,7.81984439276012e-24,"ENSG00000239789","protein_coding","MRPS17",95,83
"4594","ENSG00000124217",353.958248636104,0.393610489293038,0.038586889811612,10.2006274984772,1.9699557961345e-24,7.84123023250229e-24,"ENSG00000124217","protein_coding","MOCS3",95,83
"4595","ENSG00000254902",546.212457389425,-0.588273768839625,0.0576714391791751,-10.2004350370373,1.97386358813287e-24,7.85507498859578e-24,"ENSG00000254902","lncRNA","ANO1-AS1",95,83
"4596","ENSG00000159763",2079.61453261255,-2.42309537731436,0.237583346810462,-10.1989277019801,2.00473571835663e-24,7.97619611528922e-24,"ENSG00000159763","protein_coding","PIP",87,81
"4597","ENSG00000139531",415.926172747831,-0.67332960274711,0.066022357594214,-10.1985089185321,2.01339751982441e-24,8.00891604252973e-24,"ENSG00000139531","protein_coding","SUOX",95,83
"4598","ENSG00000071205",940.935691758012,-0.301366276247385,0.0295561425944044,-10.1964008085561,2.05756633065717e-24,8.18283121409243e-24,"ENSG00000071205","protein_coding","ARHGAP10",95,83
"4599","ENSG00000203326",277.828893446064,-0.736087017537583,0.0721922059521911,-10.1962117354476,2.06157435611332e-24,8.19698818784263e-24,"ENSG00000203326","protein_coding","ZNF525",94,83
"4600","ENSG00000223547",333.213284194439,-0.70451319609075,0.0691068694633087,-10.1945465271698,2.09720960072131e-24,8.33686407799778e-24,"ENSG00000223547","protein_coding","ZNF844",95,83
"4601","ENSG00000129084",2721.73193794745,0.37376582291474,0.0366666867375133,10.1936077723746,2.11756709722678e-24,8.41595999562895e-24,"ENSG00000129084","protein_coding","PSMA1",95,83
"4602","ENSG00000197111",17070.5540142554,-0.239677847450489,0.0235135307468862,-10.1931883403869,2.12672590278328e-24,8.45052365456217e-24,"ENSG00000197111","protein_coding","PCBP2",95,83
"4603","ENSG00000175643",229.313045508293,0.642196727591004,0.0630151921983286,10.1911412976383,2.17199176626864e-24,8.6285121525067e-24,"ENSG00000175643","protein_coding","RMI2",95,83
"4604","ENSG00000156876",134.995297307688,0.851490772380411,0.0835628172857502,10.1898284432975,2.20152366436551e-24,8.74393173905034e-24,"ENSG00000156876","protein_coding","SASS6",93,82
"4605","ENSG00000155897",136.317527842183,-1.87826637359446,0.184328058393543,-10.1898017586901,2.20212802547496e-24,8.74443280647885e-24,"ENSG00000155897","protein_coding","ADCY8",54,74
"4606","ENSG00000276291",142.772989261236,-0.404803578412005,0.0397298586646344,-10.1889005402464,2.22263588759097e-24,8.82395133314992e-24,"ENSG00000276291","transcribed_unprocessed_pseudogene","FRG1HP",95,83
"4607","ENSG00000271787",134.45838016071,-0.608298389926339,0.0597082008063636,-10.1878532883461,2.24670460581893e-24,8.91756900846644e-24,"ENSG00000271787","lncRNA","",94,83
"4608","ENSG00000111816",486.779372944468,0.708865097902875,0.0695890209455033,10.1864502226293,2.27935603100238e-24,9.04520494420779e-24,"ENSG00000111816","protein_coding","FRK",95,83
"4609","ENSG00000133119",337.909700434683,0.489094651595541,0.0480174420419041,10.1857706449401,2.29533936018177e-24,9.10665557393877e-24,"ENSG00000133119","protein_coding","RFC3",95,83
"4610","ENSG00000183684",1481.70745842134,0.643258113955988,0.0631626250666346,10.1841573759382,2.33372865459407e-24,9.25695491928574e-24,"ENSG00000183684","protein_coding","ALYREF",95,83
"4611","ENSG00000184194",82.6712029567761,-0.811065408485411,0.0796538007113102,-10.1823817726534,2.37671639648872e-24,9.42542529303683e-24,"ENSG00000184194","protein_coding","GPR173",79,83
"4612","ENSG00000219438",349.070763929004,-1.061392618593,0.104278707767844,-10.1784212838155,2.47544727835602e-24,9.81483714917999e-24,"ENSG00000219438","protein_coding","TAFA5",95,83
"4613","ENSG00000123124",2313.636736489,-0.517199208018378,0.0508170499065161,-10.1776708598753,2.49460729014004e-24,9.88866007099519e-24,"ENSG00000123124","protein_coding","WWP1",95,83
"4614","ENSG00000270344",47.2613932758026,-0.853136067078547,0.0838283468616654,-10.1771787112348,2.50725264304474e-24,9.93663238637107e-24,"ENSG00000270344","lncRNA","POC1B-AS1",30,69
"4615","ENSG00000137941",179.780804715455,-0.932666980366572,0.0916484499282889,-10.176571246937,2.5229485254645e-24,9.99667101552412e-24,"ENSG00000137941","protein_coding","TTLL7",93,83
"4616","ENSG00000108828",11409.5771509904,-0.583371858486969,0.057333998265099,-10.1749725492647,2.56472294927111e-24,1.01599921686247e-23,"ENSG00000108828","protein_coding","VAT1",95,83
"4617","ENSG00000120322",43.8553731256441,-0.960809613967822,0.0944304367722218,-10.1747873546896,2.56960620305843e-24,1.0177132126733e-23,"ENSG00000120322","protein_coding","PCDHB8",21,71
"4618","ENSG00000115875",2637.27186585428,0.511433811598135,0.050269473204473,10.1738446615078,2.59460648608069e-24,1.027392252154e-23,"ENSG00000115875","protein_coding","SRSF7",95,83
"4619","ENSG00000005379",244.227657764162,-0.807485988704816,0.079379402982064,-10.1724875518057,2.63102078943885e-24,1.04158575786272e-23,"ENSG00000005379","protein_coding","TSPOAP1",95,83
"4620","ENSG00000206432",58.3606064765915,-0.802922275966563,0.0789336967475871,-10.1721103793496,2.64123076880568e-24,1.04540142507317e-23,"ENSG00000206432","protein_coding","TMEM200C",45,81
"4621","ENSG00000137960",248.138383874258,-0.713370999518877,0.070152772069317,-10.1688212521952,2.73194659455331e-24,1.08107282899809e-23,"ENSG00000137960","protein_coding","GIPC2",95,83
"4622","ENSG00000182240",1583.73482744027,-0.416897633091283,0.0410145600431648,-10.1646252611885,2.85216674257677e-24,1.1284015805876e-23,"ENSG00000182240","protein_coding","BACE2",95,83
"4623","ENSG00000245680",270.83758162247,-0.677078855757085,0.0666115278994068,-10.1645897806094,2.85320532638061e-24,1.12856830192939e-23,"ENSG00000245680","protein_coding","ZNF585B",94,83
"4624","ENSG00000136875",1182.70956007656,0.254642687890733,0.025054285473501,10.1636379995773,2.88120600864639e-24,1.13939734156808e-23,"ENSG00000136875","protein_coding","PRPF4",95,83
"4625","ENSG00000103353",1126.69687044555,0.325566210170829,0.0320378215122677,10.1619334525029,2.93203443819798e-24,1.15924717268947e-23,"ENSG00000103353","protein_coding","UBFD1",95,83
"4626","ENSG00000026036",834.752097372068,0.833000814459552,0.0819778063502277,10.1612967160988,2.95124850253643e-24,1.16659165839561e-23,"ENSG00000026036","protein_coding","RTEL1-TNFRSF6B",95,83
"4627","ENSG00000101190",535.803285297591,-0.335131364506276,0.0329828232431616,-10.1607846616272,2.96679062297793e-24,1.1724818096342e-23,"ENSG00000101190","protein_coding","TCFL5",95,83
"4628","ENSG00000116133",24446.308072221,-0.593248212812342,0.0583907744987429,-10.1599647873332,2.99184484159193e-24,1.1821278040914e-23,"ENSG00000116133","protein_coding","DHCR24",95,83
"4629","ENSG00000278594",47.28631617566,0.769327997698021,0.0757482617042842,10.1563782506511,3.10393105840201e-24,1.2261499964126e-23,"ENSG00000278594","processed_pseudogene","",80,31
"4630","ENSG00000174804",1232.84342935205,-0.868634074296054,0.0855277111197285,-10.1561711745106,3.11052811987387e-24,1.22849065226811e-23,"ENSG00000174804","protein_coding","FZD4",95,83
"4631","ENSG00000169193",224.523010398541,-0.593708961765837,0.0584658291562991,-10.1548027340663,3.15447461783237e-24,1.24557812268803e-23,"ENSG00000169193","protein_coding","CCDC126",94,83
"4632","ENSG00000174842",191.334194733045,0.725412803700721,0.071440814876273,10.1540387656139,3.17927587134354e-24,1.25510014212841e-23,"ENSG00000174842","protein_coding","GLMN",94,83
"4633","ENSG00000128833",515.049682680661,-0.735567646969246,0.072441460642207,-10.1539593548819,3.18186489462206e-24,1.25585110000127e-23,"ENSG00000128833","protein_coding","MYO5C",95,83
"4634","ENSG00000267387",148.057772847965,0.855130433167057,0.0842393580160872,10.1511983626911,3.27319172942916e-24,1.29161812611872e-23,"ENSG00000267387","lncRNA","",95,83
"4635","ENSG00000266953",1169.54359593696,0.451944622381104,0.0445488703952212,10.1449176684306,3.49072640756689e-24,1.37716123168863e-23,"ENSG00000266953","protein_coding","",95,83
"4636","ENSG00000165644",356.953639129017,1.02973786131325,0.101503601032381,10.1448406838763,3.49347974471564e-24,1.37795018576079e-23,"ENSG00000165644","protein_coding","COMTD1",95,83
"4637","ENSG00000132406",532.38249609566,-0.362080132052352,0.0356939208252479,-10.1440279935915,3.52267699281693e-24,1.38916695041299e-23,"ENSG00000132406","protein_coding","TMEM128",95,83
"4638","ENSG00000124191",129.208336021324,-0.828992537704763,0.0817267489019212,-10.1434664763139,3.54299150465711e-24,1.39687672820526e-23,"ENSG00000124191","protein_coding","TOX2",92,83
"4639","ENSG00000234745",53668.282573514,0.635978933986502,0.062699311020694,10.143316148667,3.54844970572976e-24,1.39872712478927e-23,"ENSG00000234745","protein_coding","HLA-B",95,83
"4640","ENSG00000002586",9663.42268926666,-0.634878944481157,0.0625912056033076,-10.1432611556472,3.55044851080091e-24,1.39921339371779e-23,"ENSG00000002586","protein_coding","CD99",95,83
"4641","ENSG00000267080",157.709257282639,-0.59090845102587,0.0582636483311676,-10.141974763873,3.59752386457046e-24,1.41746006006325e-23,"ENSG00000267080","lncRNA","ASB16-AS1",94,83
"4642","ENSG00000245146",46.3306163423427,-0.722409518789371,0.0712351267969711,-10.1411979071551,3.62625172475787e-24,1.4284713278527e-23,"ENSG00000245146","lncRNA","MALINC1",33,75
"4643","ENSG00000172728",299.613842377793,-0.447632564249632,0.0441409030295523,-10.1409924475252,3.6338874631681e-24,1.43117092723437e-23,"ENSG00000172728","protein_coding","FUT10",95,83
"4644","ENSG00000056558",521.001201105831,0.76478271912217,0.0754246759561661,10.1396884961976,3.68272038864936e-24,1.45009097818351e-23,"ENSG00000056558","protein_coding","TRAF1",95,83
"4645","ENSG00000256116",293.843569040255,0.627596086288632,0.0619017114471914,10.1385902201434,3.72435468505633e-24,1.46616899399225e-23,"ENSG00000256116","lncRNA","",95,83
"4646","ENSG00000102401",931.865191851328,-0.629984026491039,0.0621379213950829,-10.1384792466021,3.72858740241653e-24,1.46751935515688e-23,"ENSG00000102401","protein_coding","ARMCX3",95,83
"4647","ENSG00000169231",1747.85452875193,-0.733336818048076,0.0723389645443844,-10.1375078101668,3.76584362755349e-24,1.48186392454149e-23,"ENSG00000169231","protein_coding","THBS3",95,83
"4648","ENSG00000139687",1220.44451404393,0.692806542948175,0.0683457369614433,10.1367923406696,3.79351866721296e-24,1.49243292488503e-23,"ENSG00000139687","protein_coding","RB1",95,83
"4649","ENSG00000115414",18031.6967456285,-0.975431793904338,0.096228013718617,-10.1366718090703,3.79820073120103e-24,1.49395350765201e-23,"ENSG00000115414","protein_coding","FN1",95,83
"4650","ENSG00000123600",1245.45738345048,0.521041937170751,0.0514026390623021,10.136482224954,3.80557673317168e-24,1.49653282027478e-23,"ENSG00000123600","protein_coding","METTL8",95,83
"4651","ENSG00000183049",3306.74611065505,-0.492522790109089,0.0485908011526237,-10.1361323218787,3.81922741863108e-24,1.50157799563724e-23,"ENSG00000183049","protein_coding","CAMK1D",95,83
"4652","ENSG00000164509",45.8447290303568,-1.26680823774765,0.124985566985674,-10.1356362042415,3.83866551394891e-24,1.50889590688026e-23,"ENSG00000164509","protein_coding","IL31RA",23,76
"4653","ENSG00000104870",3710.09050842541,-0.715058001110257,0.0705603224802933,-10.1339956504587,3.90364354327211e-24,1.53410758289864e-23,"ENSG00000104870","protein_coding","FCGRT",95,83
"4654","ENSG00000141506",319.445781934291,0.674665885716919,0.0666060509158193,10.1291981199967,4.09997845536508e-24,1.61091976868942e-23,"ENSG00000141506","protein_coding","PIK3R5",95,83
"4655","ENSG00000267317",112.850198446976,-0.692507993566352,0.0683680260243467,-10.1291207869559,4.10322204720501e-24,1.61184787014373e-23,"ENSG00000267317","lncRNA","",92,83
"4656","ENSG00000175938",425.513825546086,-0.581956701627241,0.0574543442313859,-10.1290286994405,4.10708780387856e-24,1.61301992228787e-23,"ENSG00000175938","protein_coding","ORAI3",95,83
"4657","ENSG00000263917",74.0053273195801,-0.600385311299042,0.0592857475402492,-10.12697547402,4.19422357761129e-24,1.64688796092334e-23,"ENSG00000263917","lncRNA","",80,83
"4658","ENSG00000186312",171.230437900948,0.624869394710044,0.0617088186379078,10.1260955646652,4.23212379925242e-24,1.66141296249742e-23,"ENSG00000186312","transcribed_unprocessed_pseudogene","CA5BP1",95,83
"4659","ENSG00000275993",1698.77451729167,-0.99598328166592,0.0983803909020085,-10.1237987828079,4.3326586566566e-24,1.70051505034605e-23,"ENSG00000275993","protein_coding","SIK1B",95,83
"4660","ENSG00000246283",143.835951402764,-0.638988272358187,0.063131242217464,-10.1215856034815,4.43177090805372e-24,1.73904212070108e-23,"ENSG00000246283","lncRNA","TTBK2-AS1",92,83
"4661","ENSG00000187151",223.176032349016,-1.24736361049504,0.12324734329552,-10.1208154037376,4.466786665719e-24,1.75240637136532e-23,"ENSG00000187151","protein_coding","ANGPTL5",83,83
"4662","ENSG00000089280",8557.74961185566,0.298550819519418,0.0295021579879261,10.1196264911062,4.52137717114722e-24,1.77344279175457e-23,"ENSG00000089280","protein_coding","FUS",95,83
"4663","ENSG00000095380",1034.62234287039,0.413256666399213,0.0408502289846016,10.1163855545336,4.6735679199151e-24,1.83274422010653e-23,"ENSG00000095380","protein_coding","NANS",95,83
"4664","ENSG00000248329",62.1285748856401,1.36112655770567,0.134561529827833,10.1152726150422,4.72699201045524e-24,1.85329708197222e-23,"ENSG00000248329","protein_coding","APELA",78,29
"4665","ENSG00000160961",415.479776249333,-0.455769873217627,0.0450584384647228,-10.115083627997,4.73612378468345e-24,1.85647930389542e-23,"ENSG00000160961","protein_coding","ZNF333",95,83
"4666","ENSG00000165621",90.4642019525009,-1.46556814581706,0.144896575780352,-10.1145809548923,4.7604978724748e-24,1.86563360685971e-23,"ENSG00000165621","protein_coding","OXGR1",50,75
"4667","ENSG00000113013",7408.26013662677,0.337743348614996,0.0333979999116938,10.1126818823884,4.85370847483281e-24,1.90175515686293e-23,"ENSG00000113013","protein_coding","HSPA9",95,83
"4668","ENSG00000162927",200.85178894912,0.732864055247952,0.0724705983628678,10.1125707777163,4.85921736265506e-24,1.90350575607349e-23,"ENSG00000162927","protein_coding","PUS10",94,83
"4669","ENSG00000125875",2168.31188045503,-0.221324680944907,0.021886480769011,-10.1123923613284,4.86807671855206e-24,1.90656780628492e-23,"ENSG00000125875","protein_coding","TBC1D20",95,83
"4670","ENSG00000166710",66486.3707499244,0.456010143389707,0.0451014925652792,10.1107550427447,4.95012933587458e-24,1.93828833053111e-23,"ENSG00000166710","protein_coding","B2M",95,83
"4671","ENSG00000125827",2038.21992841922,-0.489330557892135,0.0483999880543134,-10.1101379889396,4.98140652518126e-24,1.95011774179971e-23,"ENSG00000125827","protein_coding","TMX4",95,83
"4672","ENSG00000166016",543.517612179004,-0.588395449451764,0.0582112659229258,-10.1079308295893,5.09489365108698e-24,1.99411869228974e-23,"ENSG00000166016","protein_coding","ABTB2",95,83
"4673","ENSG00000231999",90.7655562030108,0.652130103108954,0.0645254810359225,10.1065515923221,5.1671071569549e-24,2.02194995660341e-23,"ENSG00000231999","lncRNA","LRRC8C-DT",92,81
"4674","ENSG00000261385",555.550381836078,0.915095900131355,0.0905607072553318,10.1047786381712,5.2614256784036e-24,2.05841741453334e-23,"ENSG00000261385","lncRNA","",95,83
"4675","ENSG00000279392",152.328708602963,0.748309875854464,0.0740587826836989,10.1042691864172,5.28884176935359e-24,2.06870076137754e-23,"ENSG00000279392","processed_pseudogene","",94,83
"4676","ENSG00000272741",359.583312927714,0.372550098467924,0.0368716532437121,10.103970549014,5.30497864336196e-24,2.0745688509948e-23,"ENSG00000272741","protein_coding","",95,83
"4677","ENSG00000151779",1770.94555404169,-0.343746456091402,0.034048599180552,-10.0957591314871,5.76830204917574e-24,2.25527413451417e-23,"ENSG00000151779","protein_coding","NBAS",95,83
"4678","ENSG00000133275",1727.78140717262,0.642619409844578,0.0636735742849341,10.0924035922486,5.96897398729936e-24,2.33323339742959e-23,"ENSG00000133275","protein_coding","CSNK1G2",95,83
"4679","ENSG00000149925",30981.3889005309,0.646340871731848,0.0640483992430283,10.091444585201,6.02758554937976e-24,2.35564072143531e-23,"ENSG00000149925","protein_coding","ALDOA",95,83
"4680","ENSG00000262879",107.693937826241,-0.577940029357994,0.0572744531795489,-10.0907123032012,6.07272386494855e-24,2.37277411526601e-23,"ENSG00000262879","lncRNA","",92,83
